ID,X,Y,Z,Cu,Mo,Grade Shell,Date Drilled
71.0,34850.8,27961.0,800.3375,0.1052,0.00231,1.0,2004-06-01
71.0,34850.8,27961.0,810.3375,0.08095,0.00237,1.0,2004-06-01
71.0,34850.8,27961.0,820.3375,0.07092,0.00376,1.0,2004-06-01
71.0,34850.8,27961.0,830.3375,0.08612,0.00488,1.0,2004-06-01
71.0,34850.8,27961.0,840.3375,0.2985,0.00314,1.0,2004-06-01
71.0,34850.8,27961.0,850.3375,0.11565999999999999,0.00317,1.0,2004-06-01
71.0,34850.8,27961.0,860.3375,0.08441,0.00315,1.0,2004-06-01
71.0,34850.8,27961.0,870.3375,0.07382,0.00116,1.0,2004-06-01
72.0,35695.6,27952.6,699.975,0.0744,0.003,1.0,2004-02-01
72.0,35695.6,27952.6,709.975,0.14185,0.00264,1.0,2004-02-01
72.0,35695.6,27952.6,719.975,0.143,0.002,1.0,2004-02-01
72.0,35695.6,27952.6,729.975,0.25325,0.00652,1.0,2004-02-01
72.0,35695.6,27952.6,739.975,0.3687,0.01316,1.0,2004-02-01
72.0,35695.6,27952.6,749.975,0.1546,0.01106,1.0,2004-02-01
72.0,35695.6,27952.6,759.975,0.24385,0.03179,1.0,2004-02-01
72.0,35695.6,27952.6,769.975,0.1347,0.08079,1.0,2004-02-01
72.0,35695.6,27952.6,779.975,0.25785,0.01322,1.0,2004-02-01
72.0,35695.6,27952.6,789.975,0.317,0.01758,1.0,2004-02-01
72.0,35695.6,27952.6,799.975,0.2731,0.0401,2.0,2004-02-01
72.0,35695.6,27952.6,809.975,0.77755,0.11879,2.0,2004-02-01
72.0,35695.6,27952.6,819.975,0.4684,0.122,2.0,2004-02-01
72.0,35695.6,27952.6,829.975,0.21295,0.05526,2.0,2004-02-01
72.0,35695.6,27952.6,839.975,0.3758,0.02012,2.0,2004-02-01
72.0,35695.6,27952.6,849.975,0.73121,0.0435,2.0,2004-02-01
72.0,35695.6,27952.6,859.975,0.2917,0.02534,2.0,2004-02-01
72.0,35695.6,27952.6,869.975,0.22315,0.07524,2.0,2004-02-01
72.0,35695.6,27952.6,879.975,0.16925,0.02692,2.0,2004-02-01
72.0,35695.6,27952.6,889.975,0.27171999999999996,0.01663,2.0,2004-02-01
72.0,35695.6,27952.6,899.975,0.5224,0.01603,2.0,2004-02-01
72.0,35695.6,27952.6,909.975,0.28745,0.0347,2.0,2004-02-01
72.0,35695.6,27952.6,919.975,0.471,0.02699,2.0,2004-02-01
72.0,35695.6,27952.6,929.975,0.503,0.04319,2.0,2004-02-01
72.0,35695.6,27952.6,939.975,0.44735,0.02478,2.0,2004-02-01
72.0,35695.6,27952.6,949.975,0.4994,0.02089,2.0,2004-02-01
72.0,35695.6,27952.6,959.975,0.37392,0.03167,2.0,2004-02-01
72.0,35695.6,27952.6,969.975,0.48425,0.01712,2.0,2004-02-01
72.0,35695.6,27952.6,979.975,0.96895,0.01897,2.0,2004-02-01
72.0,35695.6,27952.6,989.975,0.59975,0.01448,2.0,2004-02-01
72.0,35695.6,27952.6,999.975,0.54255,0.01218,2.0,2004-02-01
72.0,35695.6,27952.6,1009.975,0.7439,0.00652,2.0,2004-02-01
72.0,35695.6,27952.6,1019.975,0.9029,0.00687,2.0,2004-02-01
72.0,35695.6,27952.6,1029.975,0.7694,0.00813,2.0,2004-02-01
72.0,35695.6,27952.6,1039.975,0.80077,0.01623,2.0,2004-02-01
73.0,35699.0,27713.1,739.375,0.0863,0.00307,1.0,2005-10-01
73.0,35699.0,27713.1,749.375,0.2321,0.00154,1.0,2005-10-01
73.0,35699.0,27713.1,759.375,0.16615,0.002,1.0,2005-10-01
73.0,35699.0,27713.1,769.375,0.08565,0.00139,1.0,2005-10-01
73.0,35699.0,27713.1,779.375,0.0116,0.00291,1.0,2005-10-01
73.0,35699.0,27713.1,789.375,0.0059,0.0012,1.0,2005-10-01
73.0,35699.0,27713.1,799.375,0.018,0.00061,1.0,2005-10-01
73.0,35699.0,27713.1,809.375,0.199,0.00366,1.0,2005-10-01
73.0,35699.0,27713.1,819.375,0.07903,0.00739,1.0,2005-10-01
73.0,35699.0,27713.1,829.375,0.1327,0.00397,1.0,2005-10-01
73.0,35699.0,27713.1,839.375,0.36455,0.00464,1.0,2005-10-01
73.0,35699.0,27713.1,849.375,0.4295,0.0157,1.0,2005-10-01
73.0,35699.0,27713.1,859.375,0.38845,0.00575,1.0,2005-10-01
73.0,35699.0,27713.1,869.375,0.21185,0.00545,1.0,2005-10-01
73.0,35699.0,27713.1,879.375,0.34655,0.02049,1.0,2005-10-01
73.0,35699.0,27713.1,889.375,0.17143,0.0094,1.0,2005-10-01
73.0,35699.0,27713.1,899.375,0.1378,0.00788,1.0,2005-10-01
73.0,35699.0,27713.1,909.375,0.2051,0.01102,1.0,2005-10-01
73.0,35699.0,27713.1,919.375,0.26245,0.02195,1.0,2005-10-01
73.0,35699.0,27713.1,929.375,0.27733,0.02619,1.0,2005-10-01
74.0,35453.6,27709.8,711.025,0.14027,0.0167,1.0,2002-11-01
74.0,35453.6,27709.8,721.025,0.14895,0.008,1.0,2002-11-01
74.0,35453.6,27709.8,731.025,0.30837,0.01082,1.0,2002-11-01
74.0,35453.6,27709.8,741.025,0.28235,0.02489,1.0,2002-11-01
74.0,35453.6,27709.8,751.025,0.2808,0.0122,1.0,2002-11-01
74.0,35453.6,27709.8,761.025,0.29475,0.01156,1.0,2002-11-01
74.0,35453.6,27709.8,771.025,0.1905,0.00439,1.0,2002-11-01
74.0,35453.6,27709.8,781.025,0.1471,0.01768,1.0,2002-11-01
74.0,35453.6,27709.8,791.025,0.2706,0.00574,1.0,2002-11-01
74.0,35453.6,27709.8,801.025,0.2562,0.00428,1.0,2002-11-01
74.0,35453.6,27709.8,811.025,0.29015,0.00351,1.0,2002-11-01
74.0,35453.6,27709.8,821.025,0.20185,0.02095,1.0,2002-11-01
74.0,35453.6,27709.8,831.025,0.2209,0.01139,1.0,2002-11-01
74.0,35453.6,27709.8,841.025,0.21155,0.0162,1.0,2002-11-01
74.0,35453.6,27709.8,851.025,0.1616,0.0068,1.0,2002-11-01
74.0,35453.6,27709.8,861.025,0.2444,0.01889,1.0,2002-11-01
74.0,35453.6,27709.8,871.025,0.1373,0.00495,1.0,2002-11-01
74.0,35453.6,27709.8,881.025,0.1622,0.01063,1.0,2002-11-01
74.0,35453.6,27709.8,891.025,0.19609000000000001,0.0145,1.0,2002-11-01
75.0,35338.3,28443.3,939.1375,0.13045,0.00407,1.0,2004-10-01
75.0,35338.3,28443.3,949.1375,0.11925999999999999,0.00291,1.0,2004-10-01
75.0,35338.3,28443.3,959.1375,0.16873,0.0023,1.0,2004-10-01
75.0,35338.3,28443.3,969.1375,0.11567000000000001,0.00204,1.0,2004-10-01
75.0,35338.3,28443.3,979.1375,0.08203,0.00178,1.0,2004-10-01
75.0,35338.3,28443.3,989.1375,0.0704,0.00145,1.0,2004-10-01
75.0,35338.3,28443.3,999.1375,0.0805,0.00151,1.0,2004-10-01
75.0,35338.3,28443.3,1009.138,0.19792,0.0023,1.0,2004-10-01
75.0,35338.3,28443.3,1019.137,0.06085,0.00139,1.0,2004-10-01
75.0,35338.3,28443.3,1029.137,0.10848,0.00029,1.0,2004-10-01
75.0,35338.3,28443.3,1039.137,0.1369,0.00061,1.0,2004-10-01
75.0,35338.3,28443.3,1049.137,0.05091,0.00325,1.0,2004-10-01
75.0,35338.3,28443.3,1059.137,0.10967,0.00233,1.0,2004-10-01
75.0,35338.3,28443.3,1069.137,0.03579,0.00143,1.0,2004-10-01
75.0,35338.3,28443.3,1079.137,0.04019,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1089.137,0.04459,0.00061,1.0,2004-10-01
75.0,35338.3,28443.3,1099.137,0.1669,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1109.137,0.18386,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1119.137,0.10774,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1129.137,0.18233,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1139.137,0.12854000000000002,0.001,1.0,2004-10-01
75.0,35338.3,28443.3,1149.137,0.28359,0.0005,1.0,2004-10-01
76.0,35205.3,28443.8,835.1,0.11800999999999999,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,845.1,0.10638,0.00139,1.0,2005-12-01
76.0,35205.3,28443.8,855.1,0.07335,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,865.1,0.07258,0.00664,1.0,2005-12-01
76.0,35205.3,28443.8,875.1,0.07947,0.00101,1.0,2005-12-01
76.0,35205.3,28443.8,885.1,0.10235,0.00258,1.0,2005-12-01
76.0,35205.3,28443.8,895.1,0.06508,0.00265,1.0,2005-12-01
76.0,35205.3,28443.8,905.1,0.0934,0.00505,1.0,2005-12-01
76.0,35205.3,28443.8,915.1,0.29272,0.00692,1.0,2005-12-01
76.0,35205.3,28443.8,925.1,0.16752999999999998,0.00476,1.0,2005-12-01
76.0,35205.3,28443.8,935.1,0.13835,0.00439,1.0,2005-12-01
76.0,35205.3,28443.8,945.1,0.02558,0.01259,1.0,2005-12-01
76.0,35205.3,28443.8,955.1,0.12425,0.00603,1.0,2005-12-01
76.0,35205.3,28443.8,965.1,0.0023,0.0104,1.0,2005-12-01
76.0,35205.3,28443.8,975.1,0.03512,0.0119,1.0,2005-12-01
76.0,35205.3,28443.8,985.1,0.04182,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,995.1,0.0397,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,1005.1,0.02313,0.0026,1.0,2005-12-01
76.0,35205.3,28443.8,1015.1,0.05355,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,1025.1,0.0078,0.0036,1.0,2005-12-01
76.0,35205.3,28443.8,1035.1,0.00075,0.00152,1.0,2005-12-01
76.0,35205.3,28443.8,1045.1,0.0114,0.00589,1.0,2005-12-01
76.0,35205.3,28443.8,1055.1,0.20555,0.01546,1.0,2005-12-01
76.0,35205.3,28443.8,1065.1,0.14237,0.001,1.0,2005-12-01
76.0,35205.3,28443.8,1075.1,0.4261,0.00108,1.0,2005-12-01
76.0,35205.3,28443.8,1085.1,0.17765,0.00157,1.0,2005-12-01
76.0,35205.3,28443.8,1095.1,0.22825,0.0004,1.0,2005-12-01
76.0,35205.3,28443.8,1105.1,0.20723000000000003,0.00068,1.0,2005-12-01
76.0,35205.3,28443.8,1115.1,0.24045,0.00261,1.0,2005-12-01
76.0,35205.3,28443.8,1125.1,0.2282,0.002,1.0,2005-12-01
76.0,35205.3,28443.8,1135.1,0.22495,0.0127,1.0,2005-12-01
76.0,35205.3,28443.8,1145.1,0.14652,0.00196,1.0,2005-12-01
77.0,35089.8,28443.3,796.9875,0.09326,0.002,1.0,2001-06-01
77.0,35089.8,28443.3,806.9875,0.06194,0.002,1.0,2001-06-01
77.0,35089.8,28443.3,816.9875,0.03477,0.00122,1.0,2001-06-01
77.0,35089.8,28443.3,826.9875,0.1003,0.00173,1.0,2001-06-01
77.0,35089.8,28443.3,836.9875,0.21004,0.0033,1.0,2001-06-01
77.0,35089.8,28443.3,846.9875,0.25858000000000003,0.00331,1.0,2001-06-01
77.0,35089.8,28443.3,856.9875,0.14752,0.00343,1.0,2001-06-01
77.0,35089.8,28443.3,866.9875,0.14762999999999998,0.004,1.0,2001-06-01
77.0,35089.8,28443.3,876.9875,0.11565,0.0031,1.0,2001-06-01
77.0,35089.8,28443.3,886.9875,0.17302,0.00307,1.0,2001-06-01
77.0,35089.8,28443.3,896.9875,0.04959,0.00475,1.0,2001-06-01
77.0,35089.8,28443.3,906.9875,0.17165,0.00484,1.0,2001-06-01
77.0,35089.8,28443.3,916.9875,0.06326,0.00936,1.0,2001-06-01
77.0,35089.8,28443.3,926.9875,0.25134,0.00231,1.0,2001-06-01
77.0,35089.8,28443.3,936.9875,0.04526,0.00931,1.0,2001-06-01
77.0,35089.8,28443.3,946.9875,0.04862,0.00536,1.0,2001-06-01
77.0,35089.8,28443.3,956.9875,0.6743,0.00139,1.0,2001-06-01
77.0,35089.8,28443.3,966.9875,0.13146,0.002,1.0,2001-06-01
77.0,35089.8,28443.3,976.9875,0.1983,0.00468,1.0,2001-06-01
77.0,35089.8,28443.3,986.9875,0.26589,0.00542,1.0,2001-06-01
77.0,35089.8,28443.3,996.9875,0.08746,0.00179,1.0,2001-06-01
77.0,35089.8,28443.3,1006.987,0.08147,0.00061,1.0,2001-06-01
77.0,35089.8,28443.3,1016.987,0.08816,0.00116,1.0,2001-06-01
77.0,35089.8,28443.3,1026.988,0.1602,0.0017,1.0,2001-06-01
77.0,35089.8,28443.3,1036.988,0.1818,0.00855,1.0,2001-06-01
77.0,35089.8,28443.3,1046.988,0.23967,0.00155,1.0,2001-06-01
77.0,35089.8,28443.3,1056.988,0.2223,0.00382,1.0,2001-06-01
77.0,35089.8,28443.3,1066.988,0.20016,0.001,1.0,2001-06-01
77.0,35089.8,28443.3,1076.988,0.16815,0.001,1.0,2001-06-01
77.0,35089.8,28443.3,1086.988,0.2604,0.00202,1.0,2001-06-01
77.0,35089.8,28443.3,1096.988,0.23906,0.00143,1.0,2001-06-01
77.0,35089.8,28443.3,1106.988,0.14907,0.00322,1.0,2001-06-01
77.0,35089.8,28443.3,1116.988,0.27174,0.00222,1.0,2001-06-01
77.0,35089.8,28443.3,1126.988,0.26335,0.00422,1.0,2001-06-01
77.0,35089.8,28443.3,1136.988,0.24561,0.00222,1.0,2001-06-01
78.0,34958.6,28448.1,812.0125,0.0768,0.002,1.0,2000-01-01
78.0,34958.6,28448.1,822.0125,0.09759,0.002,1.0,2000-01-01
78.0,34958.6,28448.1,832.0125,0.09008,0.00336,1.0,2000-01-01
78.0,34958.6,28448.1,842.0125,0.0439,0.00628,1.0,2000-01-01
78.0,34958.6,28448.1,852.0125,0.10729000000000001,0.00215,1.0,2000-01-01
78.0,34958.6,28448.1,862.0125,0.15116,0.00227,1.0,2000-01-01
78.0,34958.6,28448.1,872.0125,0.224,0.001,1.0,2000-01-01
78.0,34958.6,28448.1,882.0125,0.04695,0.001,1.0,2000-01-01
78.0,34958.6,28448.1,892.0125,0.20906999999999998,0.00116,1.0,2000-01-01
78.0,34958.6,28448.1,902.0125,0.16883,0.00159,1.0,2000-01-01
78.0,34958.6,28448.1,912.0125,0.12534,0.00212,1.0,2000-01-01
78.0,34958.6,28448.1,922.0125,0.19330999999999998,0.00587,1.0,2000-01-01
78.0,34958.6,28448.1,932.0125,0.35117,0.02008,1.0,2000-01-01
78.0,34958.6,28448.1,942.0125,0.34095,0.00523,1.0,2000-01-01
78.0,34958.6,28448.1,952.0125,0.44532,0.00364,1.0,2000-01-01
78.0,34958.6,28448.1,962.0125,0.2954,0.00314,1.0,2000-01-01
78.0,34958.6,28448.1,972.0125,0.25855,0.00208,1.0,2000-01-01
78.0,34958.6,28448.1,982.0125,0.29979,0.002,1.0,2000-01-01
78.0,34958.6,28448.1,992.0125,0.25093000000000004,0.00156,1.0,2000-01-01
78.0,34958.6,28448.1,1002.013,0.20306,0.00183,1.0,2000-01-01
78.0,34958.6,28448.1,1012.013,0.20143,0.00408,1.0,2000-01-01
78.0,34958.6,28448.1,1022.012,0.24775,0.00294,1.0,2000-01-01
78.0,34958.6,28448.1,1032.012,0.17678,0.00173,1.0,2000-01-01
78.0,34958.6,28448.1,1042.012,0.19639,0.00383,1.0,2000-01-01
78.0,34958.6,28448.1,1052.012,0.34864,0.002,1.0,2000-01-01
78.0,34958.6,28448.1,1062.012,0.37985,0.00597,1.0,2000-01-01
78.0,34958.6,28448.1,1072.012,0.37016,0.00586,1.0,2000-01-01
78.0,34958.6,28448.1,1082.012,0.41516000000000003,0.01837,1.0,2000-01-01
78.0,34958.6,28448.1,1092.012,0.34248,0.00307,1.0,2000-01-01
79.0,34846.0,28439.6,861.275,0.18239,0.00039,1.0,2004-11-01
79.0,34846.0,28439.6,871.275,0.1454,0.00366,1.0,2004-11-01
79.0,34846.0,28439.6,881.275,0.15,0.00122,1.0,2004-11-01
79.0,34846.0,28439.6,891.275,0.12425,0.00153,1.0,2004-11-01
79.0,34846.0,28439.6,901.275,0.1666,0.00174,1.0,2004-11-01
79.0,34846.0,28439.6,911.275,0.08275,0.00444,1.0,2004-11-01
79.0,34846.0,28439.6,921.275,0.02355,0.00175,1.0,2004-11-01
79.0,34846.0,28439.6,931.275,0.02265,0.00042,1.0,2004-11-01
79.0,34846.0,28439.6,941.275,0.21545,0.0008,1.0,2004-11-01
79.0,34846.0,28439.6,951.275,0.05955,0.00351,1.0,2004-11-01
79.0,34846.0,28439.6,961.275,0.0773,0.00078,1.0,2004-11-01
79.0,34846.0,28439.6,971.275,0.06235,0.00225,1.0,2004-11-01
79.0,34846.0,28439.6,981.275,0.1585,0.00574,1.0,2004-11-01
79.0,34846.0,28439.6,991.275,0.1409,0.00754,1.0,2004-11-01
79.0,34846.0,28439.6,1001.275,0.07305,0.001,1.0,2004-11-01
79.0,34846.0,28439.6,1011.275,0.2109,0.00118,1.0,2004-11-01
79.0,34846.0,28439.6,1021.275,0.213,0.00078,1.0,2004-11-01
79.0,34846.0,28439.6,1031.275,0.4058,0.00414,1.0,2004-11-01
79.0,34846.0,28439.6,1041.275,0.22455,0.00047,1.0,2004-11-01
79.0,34846.0,28439.6,1051.275,0.2555,0.00135,1.0,2004-11-01
79.0,34846.0,28439.6,1061.275,0.3559,0.00154,1.0,2004-11-01
79.0,34846.0,28439.6,1071.275,0.2866,0.00281,1.0,2004-11-01
79.0,34846.0,28439.6,1081.275,0.2254,0.002,1.0,2004-11-01
79.0,34846.0,28439.6,1091.275,0.271,0.00144,1.0,2004-11-01
79.0,34846.0,28439.6,1101.275,0.30224,0.00236,1.0,2004-11-01
80.0,34715.5,28458.5,805.175,0.10268,0.00061,1.0,2002-03-01
80.0,34715.5,28458.5,815.175,0.11815,0.001,1.0,2002-03-01
80.0,34715.5,28458.5,825.175,0.0518,0.00018,1.0,2002-03-01
80.0,34715.5,28458.5,835.175,0.08435,0.00043,1.0,2002-03-01
80.0,34715.5,28458.5,845.175,0.06695,0.00304,1.0,2002-03-01
80.0,34715.5,28458.5,855.175,0.12475,0.0169,1.0,2002-03-01
80.0,34715.5,28458.5,865.175,0.0928,0.00257,1.0,2002-03-01
80.0,34715.5,28458.5,875.175,0.13045,0.00231,1.0,2002-03-01
80.0,34715.5,28458.5,885.175,0.1097,0.0035,1.0,2002-03-01
80.0,34715.5,28458.5,895.175,0.12582000000000002,0.00317,1.0,2002-03-01
80.0,34715.5,28458.5,905.175,0.21035,0.00667,1.0,2002-03-01
80.0,34715.5,28458.5,915.175,0.16845,0.0112,1.0,2002-03-01
80.0,34715.5,28458.5,925.175,0.1951,0.00587,1.0,2002-03-01
80.0,34715.5,28458.5,935.175,0.23395,0.00635,1.0,2002-03-01
80.0,34715.5,28458.5,945.175,0.29855,0.00365,1.0,2002-03-01
80.0,34715.5,28458.5,955.175,0.31685,0.00267,1.0,2002-03-01
80.0,34715.5,28458.5,965.175,0.2342,0.01007,1.0,2002-03-01
80.0,34715.5,28458.5,975.175,0.18245,0.00922,1.0,2002-03-01
80.0,34715.5,28458.5,985.175,0.23775,0.00724,1.0,2002-03-01
80.0,34715.5,28458.5,995.175,0.3075,0.001,1.0,2002-03-01
80.0,34715.5,28458.5,1005.175,0.2903,0.00361,1.0,2002-03-01
80.0,34715.5,28458.5,1015.175,0.24625,0.00342,1.0,2002-03-01
80.0,34715.5,28458.5,1025.175,0.3249,0.00469,1.0,2002-03-01
80.0,34715.5,28458.5,1035.175,0.3044,0.00073,1.0,2002-03-01
80.0,34715.5,28458.5,1045.175,0.34593,0.00817,1.0,2002-03-01
80.0,34715.5,28458.5,1055.175,0.35,0.00214,1.0,2002-03-01
80.0,34715.5,28458.5,1065.175,0.2327,0.00064,1.0,2002-03-01
80.0,34715.5,28458.5,1075.175,0.217,0.01602,1.0,2002-03-01
80.0,34715.5,28458.5,1085.175,0.34685,0.002,1.0,2002-03-01
80.0,34715.5,28458.5,1095.175,0.37739,0.00449,1.0,2002-03-01
81.0,35821.1,27708.9,711.8625,0.04382,0.00086,1.0,2006-06-01
81.0,35821.1,27708.9,721.8625,0.05613,0.00036,1.0,2006-06-01
81.0,35821.1,27708.9,731.8625,0.11175999999999998,0.00061,1.0,2006-06-01
81.0,35821.1,27708.9,741.8625,0.08371,0.00138,1.0,2006-06-01
81.0,35821.1,27708.9,751.8625,0.18189,0.002,1.0,2006-06-01
81.0,35821.1,27708.9,761.8625,0.26497,0.0015,1.0,2006-06-01
81.0,35821.1,27708.9,771.8625,0.17026,0.00254,1.0,2006-06-01
81.0,35821.1,27708.9,781.8625,0.11793,0.00634,1.0,2006-06-01
81.0,35821.1,27708.9,791.8625,0.30315,0.01888,1.0,2006-06-01
81.0,35821.1,27708.9,801.8625,0.3131,0.03449,1.0,2006-06-01
81.0,35821.1,27708.9,811.8625,0.14162,0.01541,1.0,2006-06-01
81.0,35821.1,27708.9,821.8625,0.30789,0.01742,1.0,2006-06-01
81.0,35821.1,27708.9,831.8625,0.23721,0.05949,1.0,2006-06-01
81.0,35821.1,27708.9,841.8625,0.16401,0.03271,1.0,2006-06-01
81.0,35821.1,27708.9,851.8625,0.24206,0.0181,1.0,2006-06-01
81.0,35821.1,27708.9,861.8625,0.1619,0.00865,1.0,2006-06-01
81.0,35821.1,27708.9,871.8625,0.35059,0.01161,1.0,2006-06-01
81.0,35821.1,27708.9,881.8625,0.25816999999999996,0.01444,1.0,2006-06-01
81.0,35821.1,27708.9,891.8625,0.12183,0.01541,1.0,2006-06-01
81.0,35821.1,27708.9,901.8625,0.30874,0.01747,1.0,2006-06-01
81.0,35821.1,27708.9,911.8625,0.30564,0.01739,1.0,2006-06-01
81.0,35821.1,27708.9,921.8625,0.25406999999999996,0.01075,1.0,2006-06-01
81.0,35821.1,27708.9,931.8625,0.19708,0.0074,1.0,2006-06-01
81.0,35821.1,27708.9,941.8625,0.25463,0.00414,1.0,2006-06-01
81.0,35821.1,27708.9,951.8625,0.18203,0.00493,1.0,2006-06-01
81.0,35821.1,27708.9,961.8625,0.34,0.01,1.0,2006-06-01
82.0,35582.0,27712.3,694.9125,0.02701,0.00418,1.0,2001-12-01
82.0,35582.0,27712.3,704.9125,0.17445,0.00522,1.0,2001-12-01
82.0,35582.0,27712.3,714.9125,0.08146,0.01054,1.0,2001-12-01
82.0,35582.0,27712.3,724.9125,0.07948,0.00131,1.0,2001-12-01
82.0,35582.0,27712.3,734.9125,0.0552,0.0043,1.0,2001-12-01
82.0,35582.0,27712.3,744.9125,0.20759,0.00247,1.0,2001-12-01
82.0,35582.0,27712.3,754.9125,0.32166,0.01426,1.0,2001-12-01
82.0,35582.0,27712.3,764.9125,0.40468000000000004,0.01288,1.0,2001-12-01
82.0,35582.0,27712.3,774.9125,0.17429,0.01468,1.0,2001-12-01
82.0,35582.0,27712.3,784.9125,0.31661,0.00461,1.0,2001-12-01
82.0,35582.0,27712.3,794.9125,0.48031999999999997,0.01362,1.0,2001-12-01
82.0,35582.0,27712.3,804.9125,0.5181399999999999,0.00602,2.0,2001-12-01
82.0,35582.0,27712.3,814.9125,0.28276999999999997,0.00341,2.0,2001-12-01
82.0,35582.0,27712.3,824.9125,0.19043,0.008,2.0,2001-12-01
82.0,35582.0,27712.3,834.9125,0.48307,0.01916,2.0,2001-12-01
82.0,35582.0,27712.3,844.9125,0.33608000000000005,0.01661,2.0,2001-12-01
82.0,35582.0,27712.3,854.9125,0.52148,0.01005,2.0,2001-12-01
82.0,35582.0,27712.3,864.9125,0.31947,0.00934,2.0,2001-12-01
82.0,35582.0,27712.3,874.9125,0.40421999999999997,0.00852,2.0,2001-12-01
82.0,35582.0,27712.3,884.9125,0.53561,0.01141,2.0,2001-12-01
82.0,35582.0,27712.3,894.9125,0.5808,0.03801,2.0,2001-12-01
82.0,35582.0,27712.3,904.9125,0.16558,0.00976,2.0,2001-12-01
83.0,35693.3,27592.0,695.375,0.0828,0.00053,1.0,2003-09-01
83.0,35693.3,27592.0,705.375,0.0694,0.00483,1.0,2003-09-01
83.0,35693.3,27592.0,715.375,0.1503,0.00914,1.0,2003-09-01
83.0,35693.3,27592.0,725.375,0.2122,0.01093,1.0,2003-09-01
83.0,35693.3,27592.0,735.375,0.2025,0.01584,1.0,2003-09-01
83.0,35693.3,27592.0,745.375,0.1726,0.01315,1.0,2003-09-01
83.0,35693.3,27592.0,755.375,0.1374,0.01564,1.0,2003-09-01
83.0,35693.3,27592.0,765.375,0.25485,0.00647,1.0,2003-09-01
83.0,35693.3,27592.0,775.375,0.20355,0.00443,1.0,2003-09-01
83.0,35693.3,27592.0,785.375,0.1575,0.00883,1.0,2003-09-01
83.0,35693.3,27592.0,795.375,0.3242,0.01527,1.0,2003-09-01
83.0,35693.3,27592.0,805.375,0.0704,0.00117,1.0,2003-09-01
83.0,35693.3,27592.0,815.375,0.25535,0.01123,1.0,2003-09-01
83.0,35693.3,27592.0,825.375,0.1234,0.008,1.0,2003-09-01
83.0,35693.3,27592.0,835.375,0.1022,0.00213,1.0,2003-09-01
83.0,35693.3,27592.0,845.375,0.09105,0.02254,1.0,2003-09-01
83.0,35693.3,27592.0,855.375,0.2715,0.02154,1.0,2003-09-01
83.0,35693.3,27592.0,865.375,0.23825,0.01642,1.0,2003-09-01
83.0,35693.3,27592.0,875.375,0.2336,0.00233,1.0,2003-09-01
83.0,35693.3,27592.0,885.375,0.11867,0.00153,1.0,2003-09-01
83.0,35693.3,27592.0,895.375,0.26485,0.00286,1.0,2003-09-01
84.0,35813.3,27583.6,728.0125,0.0716,0.01995,1.0,2000-04-01
84.0,35813.3,27583.6,738.0125,0.12267,0.00697,1.0,2000-04-01
84.0,35813.3,27583.6,748.0125,0.11953,0.0111,1.0,2000-04-01
84.0,35813.3,27583.6,758.0125,0.06004,0.00522,1.0,2000-04-01
84.0,35813.3,27583.6,768.0125,0.11384000000000001,0.00223,1.0,2000-04-01
84.0,35813.3,27583.6,778.0125,0.08311,0.00224,1.0,2000-04-01
84.0,35813.3,27583.6,788.0125,0.08884,0.00337,1.0,2000-04-01
84.0,35813.3,27583.6,798.0125,0.05285,0.02716,1.0,2000-04-01
84.0,35813.3,27583.6,808.0125,0.17884,0.01011,1.0,2000-04-01
84.0,35813.3,27583.6,818.0125,0.30984,0.01746,1.0,2000-04-01
84.0,35813.3,27583.6,828.0125,0.2865,0.01162,1.0,2000-04-01
84.0,35813.3,27583.6,838.0125,0.16542,0.01386,1.0,2000-04-01
84.0,35813.3,27583.6,848.0125,0.04456,0.01414,1.0,2000-04-01
84.0,35813.3,27583.6,858.0125,0.19724,0.00148,1.0,2000-04-01
84.0,35813.3,27583.6,868.0125,0.44336000000000003,0.00694,1.0,2000-04-01
84.0,35813.3,27583.6,878.0125,0.2416,0.00183,1.0,2000-04-01
84.0,35813.3,27583.6,888.0125,0.54823,0.00116,1.0,2000-04-01
84.0,35813.3,27583.6,898.0125,0.47263,0.00017,1.0,2000-04-01
84.0,35813.3,27583.6,908.0125,0.48141000000000006,0.00232,1.0,2000-04-01
84.0,35813.3,27583.6,918.0125,0.22261,0.001,1.0,2000-04-01
84.0,35813.3,27583.6,928.0125,0.30706,0.00854,1.0,2000-04-01
84.0,35813.3,27583.6,938.0125,0.07,0.001,1.0,2000-04-01
85.0,35454.3,27590.6,747.725,0.04642,0.01452,1.0,2005-12-01
85.0,35454.3,27590.6,757.725,0.05915,0.00921,1.0,2005-12-01
85.0,35454.3,27590.6,767.725,0.04035,0.00309,1.0,2005-12-01
85.0,35454.3,27590.6,777.725,0.2781,0.03373,1.0,2005-12-01
85.0,35454.3,27590.6,787.725,0.17845,0.03198,1.0,2005-12-01
